Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Apr  1, 2019
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1326190|Altimmune, Inc.|10-K|20190401|edgar/data/1326190/0001564590-19-010429.txt
1326190|Altimmune, Inc.|8-K|20190401|edgar/data/1326190/0001564590-19-010435.txt
1326239|Bradley Bobby A|4|20190401|edgar/data/1326239/0001247524-19-000139.txt
1326275|Ireland William R Jr|4|20190401|edgar/data/1326275/0001247524-19-000131.txt
1326380|GameStop Corp.|8-K|20190401|edgar/data/1326380/0001326380-19-000043.txt
1326428|ROAN RESOURCES, INC.|10-K|20190401|edgar/data/1326428/0001326428-19-000006.txt
1326436|Brady Patrick|4|20190401|edgar/data/1326436/0001496877-19-000030.txt
1326633|Abraham Spencer|4|20190401|edgar/data/1326633/0001437749-19-006291.txt
1326706|NanoVibronix, Inc.|NT 10-K|20190401|edgar/data/1326706/0001615774-19-005172.txt
1327068|United States Oil Fund, LP|8-K|20190401|edgar/data/1327068/0001171200-19-000143.txt
1327125|Sansone Daniel F|4|20190401|edgar/data/1327125/0001673985-19-000031.txt
1327567|Palo Alto Networks Inc|424B7|20190401|edgar/data/1327567/0001193125-19-094604.txt
1327567|Palo Alto Networks Inc|8-K|20190401|edgar/data/1327567/0001193125-19-094613.txt
1327567|Palo Alto Networks Inc|S-8|20190401|edgar/data/1327567/0001193125-19-094620.txt
1328538|Vilsoet Richard B|4|20190401|edgar/data/1328538/0001328538-19-000001.txt
1329161|Adelman Robert J|4|20190401|edgar/data/1329161/0001012975-19-000254.txt
1329204|Schwartz Jeffrey Nathan|4|20190401|edgar/data/1329204/0001437749-19-006124.txt
1329606|Clean Energy Technologies, Inc.|NT 10-K|20190401|edgar/data/1329606/0001329606-19-000004.txt
1329860|Anderson Joel D|4|20190401|edgar/data/1329860/0001192482-19-000174.txt
1330532|WEBER LARRY|4|20190401|edgar/data/1330532/0001209191-19-021999.txt
1331850|Maue Richard A|4/A|20190401|edgar/data/1331850/0000025445-19-000072.txt
1331850|Maue Richard A|4|20190401|edgar/data/1331850/0000025445-19-000075.txt
1331971|John Hancock Funds II|24F-2NT|20190401|edgar/data/1331971/0001145443-19-000208.txt
1331971|John Hancock Funds II|497K|20190401|edgar/data/1331971/0001133228-19-001919.txt
1331971|John Hancock Funds II|497|20190401|edgar/data/1331971/0001133228-19-001917.txt
1331971|John Hancock Funds II|N-CSRS|20190401|edgar/data/1331971/0001145443-19-000207.txt
1331983|HOPLAMAZIAN MARK SAMUEL|4|20190401|edgar/data/1331983/0001127602-19-013666.txt
1332948|Praill Anthony Scott|4|20190401|edgar/data/1332948/0001213900-19-005506.txt
1333002|Spence Donald J|4|20190401|edgar/data/1333002/0001209191-19-021936.txt
1333075|Marcus Gregory S|4|20190401|edgar/data/1333075/0001567619-19-007997.txt
1333172|Navios Maritime Holdings Inc.|424B3|20190401|edgar/data/1333172/0001193125-19-094692.txt
1333172|Navios Maritime Holdings Inc.|SC TO-I/A|20190401|edgar/data/1333172/0001193125-19-094712.txt
1333455|Norvik Harald J|4|20190401|edgar/data/1333455/0001209191-19-022013.txt
1333986|AXA Equitable Holdings, Inc.|DEF 14C|20190401|edgar/data/1333986/0001140361-19-006203.txt
1334325|Coda Octopus Group, Inc.|4|20190401|edgar/data/1334325/0000899243-19-009378.txt
1334538|Ruh Mark R|4|20190401|edgar/data/1334538/0001518715-19-000071.txt
1334549|Mazzo David J|4|20190401|edgar/data/1334549/0001562180-19-002054.txt
1334933|URANIUM ENERGY CORP|4|20190401|edgar/data/1334933/0001437749-19-006290.txt
1334933|URANIUM ENERGY CORP|4|20190401|edgar/data/1334933/0001437749-19-006291.txt
1334933|URANIUM ENERGY CORP|4|20190401|edgar/data/1334933/0001437749-19-006292.txt
1335719|Faghri Amir|4|20190401|edgar/data/1335719/0001593968-19-000878.txt
1335907|Boyce Michael Ross|4|20190401|edgar/data/1335907/0001127602-19-013771.txt
1336508|Brauser Michael|4|20190401|edgar/data/1336508/0001209191-19-021884.txt
1337013|InfuSystem Holdings, Inc|4|20190401|edgar/data/1337013/0001437749-19-006216.txt
1337013|InfuSystem Holdings, Inc|4|20190401|edgar/data/1337013/0001437749-19-006236.txt
1337334|Shak Steven|4|20190401|edgar/data/1337334/0001209191-19-022066.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003740.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003742.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003743.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003744.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003758.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003759.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003760.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003761.txt
1337619|ENVESTNET, INC.|4|20190401|edgar/data/1337619/0001628280-19-003762.txt
1338929|ECO TEK 360 INC|NT 10-K|20190401|edgar/data/1338929/0001477932-19-001304.txt
1338940|Perion Network Ltd.|6-K|20190401|edgar/data/1338940/0001178913-19-001000.txt
1340555|Walter Blane|4|20190401|edgar/data/1340555/0001209191-19-022111.txt
1340731|Hazlett James R|4|20190401|edgar/data/1340731/0001084991-19-000019.txt
1341335|FORTUNA SILVER MINES INC|6-K|20190401|edgar/data/1341335/0001279569-19-000768.txt
1342219|Kreido Biofuels, Inc.|NT 10-K|20190401|edgar/data/1342219/0001551163-19-000055.txt
1342423|Limoneira CO|4|20190401|edgar/data/1342423/0001144204-19-017542.txt
1342936|Advanced Voice Recognition Systems, Inc|10-K|20190401|edgar/data/1342936/0001342936-19-000004.txt
1342947|BBH Trust|N-Q|20190401|edgar/data/1342947/0000891092-19-003962.txt
1342958|DIGITAL ALLY INC|DEF 14A|20190401|edgar/data/1342958/0001493152-19-004570.txt
1343465|Sun Pacific Holding Corp.|NT 10-K|20190401|edgar/data/1343465/0001493152-19-004458.txt
1346610|China Rapid Finance Ltd|6-K|20190401|edgar/data/1346610/0001564590-19-010302.txt
1347175|DeFerrari H Andrew|4|20190401|edgar/data/1347175/0001347175-19-000001.txt
1347557|Pacific Airport Group|6-K|20190401|edgar/data/1347557/0001171843-19-002079.txt
1348171|Grubic Robert C|4|20190401|edgar/data/1348171/0001171843-19-002109.txt
1348356|Hinnendael James J|4|20190401|edgar/data/1348356/0001235802-19-000035.txt
1349437|TOWERSTREAM CORP|10-K|20190401|edgar/data/1349437/0001437749-19-006265.txt
1349929|CANCER GENETICS, INC|NT 10-K|20190401|edgar/data/1349929/0001493152-19-004562.txt
1350073|Iconic Brands, Inc.|NT 10-K|20190401|edgar/data/1350073/0001477932-19-001353.txt
1350102|Ascent Solar Technologies, Inc.|NT 10-K|20190401|edgar/data/1350102/0001350102-19-000024.txt
1350220|Gorder Joseph W|4|20190401|edgar/data/1350220/0001127602-19-013808.txt
1351285|ROSETTA STONE INC|4|20190401|edgar/data/1351285/0001209191-19-021961.txt
1351732|McNally Robert Joseph|4|20190401|edgar/data/1351732/0001127602-19-013822.txt
1351901|Commonwealth Income & Growth Fund VI|10-K|20190401|edgar/data/1351901/0001654954-19-003882.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001538408-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001538843-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001662857-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001684907-19-000003.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001693502-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001702274-19-000003.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001703877-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001732130-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001732194-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001732239-19-000002.txt
1352010|EPAM Systems, Inc.|4|20190401|edgar/data/1352010/0001761897-19-000001.txt
1352542|Novak Richard A|4|20190401|edgar/data/1352542/0001209191-19-021960.txt
1353487|TARONIS TECHNOLOGIES, INC.|NT 10-K|20190401|edgar/data/1353487/0001493152-19-004517.txt
1353611|Invesco CurrencyShares British Pound Sterling Trust|EFFECT|20190329|edgar/data/1353611/9999999995-19-000557.txt
1353722|Mewbourne Energy Partners 06-A, L.P.|10-K|20190401|edgar/data/1353722/0001387131-19-002346.txt
1353970|China XD Plastics Co Ltd|NT 10-K|20190401|edgar/data/1353970/0001079973-19-000194.txt
1354072|Fillippo Thomas A|4|20190401|edgar/data/1354072/0000713671-19-000032.txt
1354457|The Nasdaq Stock Market LLC|25-NSE|20190401|edgar/data/1354457/0001354457-19-000169.txt
1354457|The Nasdaq Stock Market LLC|25-NSE|20190401|edgar/data/1354457/0001354457-19-000170.txt
1354803|Rabun Daniel Wayne|4|20190401|edgar/data/1354803/0001357400-19-000076.txt
1355444|EMBRAER S.A.|20-F|20190401|edgar/data/1355444/0001193125-19-093273.txt
1355444|EMBRAER S.A.|6-K|20190401|edgar/data/1355444/0001292814-19-001026.txt
1355790|International Stem Cell CORP|NT 10-K|20190401|edgar/data/1355790/0001193125-19-094567.txt
1355799|Joung Chansoo|4|20190401|edgar/data/1355799/0001357400-19-000070.txt
1355848|Genius Brands International, Inc.|10-K|20190401|edgar/data/1355848/0001683168-19-000917.txt
1355849|McCunniff Donald A.|4|20190401|edgar/data/1355849/0001127602-19-013776.txt
1356213|Poole David P|4|20190401|edgar/data/1356213/0001127602-19-013794.txt
1356913|LUXOR CAPITAL PARTNERS OFFSHORE LTD|4|20190401|edgar/data/1356913/0001567619-19-008009.txt
1357369|American Campus Communities Operating Partnership LP|10-K|20190401|edgar/data/1357369/0001628280-19-003750.txt
1357615|KBR, INC.|DEF 14A|20190401|edgar/data/1357615/0001308179-19-000076.txt
1357615|KBR, INC.|DEFA14A|20190401|edgar/data/1357615/0001308179-19-000077.txt
1357624|Lopez David|4|20190401|edgar/data/1357624/0001593968-19-000876.txt
1357671|Jerrick Media Holdings, Inc.|10-K|20190401|edgar/data/1357671/0001213900-19-005478.txt
1357671|Jerrick Media Holdings, Inc.|8-K/A|20190401|edgar/data/1357671/0001213900-19-005473.txt
1357874|PRECISION BIOSCIENCES INC|4|20190401|edgar/data/1357874/0001012975-19-000254.txt
1357874|PRECISION BIOSCIENCES INC|8-K|20190401|edgar/data/1357874/0001193125-19-094641.txt
1357874|PRECISION BIOSCIENCES INC|S-8|20190401|edgar/data/1357874/0001193125-19-094734.txt
1358071|CONCHO RESOURCES INC|DEF 14A|20190401|edgar/data/1358071/0001193125-19-094693.txt
1358086|Greenlight Capital Offshore, Ltd.|D/A|20190401|edgar/data/1358086/0001567619-19-007972.txt
1359711|MICRO FOCUS INTERNATIONAL PLC|6-K|20190401|edgar/data/1359711/0001654954-19-003745.txt
1359711|MICRO FOCUS INTERNATIONAL PLC|6-K|20190401|edgar/data/1359711/0001654954-19-003773.txt
1359711|MICRO FOCUS INTERNATIONAL PLC|6-K|20190401|edgar/data/1359711/0001654954-19-003814.txt
1360442|Cannabis Sativa, Inc.|10-K|20190401|edgar/data/1360442/0001445866-19-000346.txt
1360547|Humphrey John|4|20190401|edgar/data/1360547/0001225208-19-005922.txt
1360666|Ragauss Peter A|4|20190401|edgar/data/1360666/0001357400-19-000077.txt
1360833|Sciammas Maurice|4|20190401|edgar/data/1360833/0001280452-19-000045.txt
1361819|Johnson Carolyn M|4|20190401|edgar/data/1361819/0001127602-19-013816.txt
1361937|Harvest Oil & Gas Corp.|8-K|20190401|edgar/data/1361937/0001144204-19-017431.txt
1362697|Smith Jeffrey C|4|20190401|edgar/data/1362697/0000921895-19-000962.txt
1362703|OncBioMune Pharmaceuticals, Inc|10-K|20190401|edgar/data/1362703/0001493152-19-004539.txt
1362705|Sanchez Midstream Partners LP|4|20190401|edgar/data/1362705/0001226760-19-000001.txt
1362705|Sanchez Midstream Partners LP|4|20190401|edgar/data/1362705/0001421041-19-000003.txt
1362705|Sanchez Midstream Partners LP|4|20190401|edgar/data/1362705/0001613779-19-000001.txt
1362958|Ottensmeyer Patrick J|4|20190401|edgar/data/1362958/0000054480-19-000115.txt
1362988|Aircastle LTD|8-K|20190401|edgar/data/1362988/0001362988-19-000065.txt
1363343|USA Zhimingde International Group Corp|NT 10-K|20190401|edgar/data/1363343/0001387131-19-002360.txt
1363958|WESTERN CAPITAL RESOURCES, INC.|10-K|20190401|edgar/data/1363958/0001615774-19-005100.txt
1364125|Western Copper & Gold Corp|6-K|20190401|edgar/data/1364125/0001176256-19-000082.txt
1364128|ALEXCO RESOURCE CORP|6-K|20190401|edgar/data/1364128/0001279569-19-000774.txt
1364146|Scott Pamela C|4|20190401|edgar/data/1364146/0001567619-19-008014.txt
1364146|Scott Pamela C|4|20190401|edgar/data/1364146/0001567619-19-008018.txt
1364479|HERC HOLDINGS INC|DEF 14A|20190401|edgar/data/1364479/0001193125-19-093637.txt
1364479|HERC HOLDINGS INC|DEFA14A|20190401|edgar/data/1364479/0001193125-19-093649.txt
1365388|High Sierra Technologies, Inc.|NT 10-K|20190401|edgar/data/1365388/0001548123-19-000051.txt
1366340|FINJAN HOLDINGS, INC.|8-K|20190401|edgar/data/1366340/0001366340-19-000016.txt
1366561|SMARTSHEET INC|10-K|20190401|edgar/data/1366561/0001366561-19-000014.txt
1366928|AEP Texas Central Transition Funding II LLC|10-K|20190401|edgar/data/1366928/0001366928-19-000007.txt
1368365|REMARK HOLDINGS, INC.|10-K|20190401|edgar/data/1368365/0001368365-19-000003.txt
1368519|North American Construction Group Ltd.|6-K|20190401|edgar/data/1368519/0001171843-19-002134.txt
1368637|Petrolia Energy Corp|NT 10-K|20190401|edgar/data/1368637/0001580695-19-000122.txt
1368761|Start Scientific, Inc.|NT 10-K|20190401|edgar/data/1368761/0001391609-19-000064.txt
1370621|Ruff Ellen T|4|20190401|edgar/data/1370621/0001127602-19-013872.txt
1370728|Shelton Larry|4|20190401|edgar/data/1370728/0001493152-19-004477.txt
1371217|ReShape Lifesciences Inc.|8-K|20190401|edgar/data/1371217/0001558370-19-002707.txt
1371217|ReShape Lifesciences Inc.|NT 10-K|20190401|edgar/data/1371217/0001558370-19-002703.txt
1371285|TRUPANION, INC.|4|20190401|edgar/data/1371285/0001371285-19-000088.txt
1371285|TRUPANION, INC.|4|20190401|edgar/data/1371285/0001371285-19-000089.txt
1372528|LaViscount Joyce N|4|20190401|edgar/data/1372528/0001209191-19-022118.txt
1372807|KCAP Financial, Inc.|4|20190401|edgar/data/1372807/0001144204-19-017165.txt
1372807|KCAP Financial, Inc.|4|20190401|edgar/data/1372807/0001144204-19-017170.txt
1372807|KCAP Financial, Inc.|S-8 POS|20190401|edgar/data/1372807/0001144204-19-017217.txt
1373147|Nye C Howard|4|20190401|edgar/data/1373147/0001127602-19-013778.txt
1373685|Cotton Leonard W|4|20190401|edgar/data/1373685/0001209191-19-022086.txt
1373816|OBARA PAT|4|20190401|edgar/data/1373816/0001437749-19-006292.txt
1374018|Burke Carolyn Jeanne|4|20190401|edgar/data/1374018/0001127602-19-013882.txt
1374205|Apollo SVF Management, L.P.|40-APP|20190401|edgar/data/1374205/0001193125-19-094179.txt
1374206|Apollo Value Management, L.P.|40-APP|20190401|edgar/data/1374206/0001193125-19-094179.txt
1375195|CORETEC GROUP INC.|NT 10-K|20190401|edgar/data/1375195/0001437749-19-006237.txt
1375793|GTX CORP|NT 10-K|20190401|edgar/data/1375793/0001493152-19-004591.txt
1376006|Donaldson Michael P|4|20190401|edgar/data/1376006/0001127602-19-013663.txt
1376139|CVR ENERGY INC|8-K|20190401|edgar/data/1376139/0001376139-19-000013.txt
1376227|United States Natural Gas Fund, LP|8-K|20190401|edgar/data/1376227/0001171200-19-000140.txt
1376231|VPR Brands, LP.|NT 10-K|20190401|edgar/data/1376231/0000891092-19-003974.txt
1376321|ChinaNet Online Holdings, Inc.|NT 10-K|20190401|edgar/data/1376321/0001171843-19-002132.txt
1376754|SCHLANGER DANIEL K|4|20190401|edgar/data/1376754/0001051470-19-000102.txt
1377630|National CineMedia, Inc.|4|20190401|edgar/data/1377630/0001104659-19-019099.txt
1378160|Hausler Eric L|4|20190401|edgar/data/1378160/0001705696-19-000078.txt
1378530|Bath Blake|4|20190401|edgar/data/1378530/0001567619-19-007979.txt
1378946|People's United Financial, Inc.|8-K|20190401|edgar/data/1378946/0001193125-19-093750.txt
1379027|Stevens C Turney JR|4|20190401|edgar/data/1379027/0001144204-19-017165.txt
1379138|Pastino Albert G|4|20190401|edgar/data/1379138/0001144204-19-017170.txt
1381022|ROSADO RAMON A|4|20190401|edgar/data/1381022/0001381022-19-000001.txt
1381105|Plastic2Oil, Inc.|NT 10-K|20190401|edgar/data/1381105/0001493152-19-004483.txt
1381240|GSRX INDUSTRIES INC.|8-K|20190401|edgar/data/1381240/0001493152-19-004548.txt
1381240|GSRX INDUSTRIES INC.|NT 10-K|20190401|edgar/data/1381240/0001493152-19-004527.txt
1381435|Giggles N' Hugs, Inc.|NT 10-K|20190401|edgar/data/1381435/0001493152-19-004592.txt
1381846|CHUKWU EMEKA|4|20190401|edgar/data/1381846/0001593968-19-000879.txt
1381871|Cruzani, Inc.|NT 10-K|20190401|edgar/data/1381871/0001213900-19-005391.txt
1382101|SUTRO BIOPHARMA, INC.|10-K|20190401|edgar/data/1382101/0001564590-19-010253.txt
1382101|SUTRO BIOPHARMA, INC.|8-K|20190401|edgar/data/1382101/0001564590-19-010338.txt
1382101|SUTRO BIOPHARMA, INC.|S-8|20190401|edgar/data/1382101/0001564590-19-010261.txt
1382230|ESSA Bancorp, Inc.|4|20190401|edgar/data/1382230/0001567619-19-007994.txt
1382821|Redfin Corp|4|20190401|edgar/data/1382821/0001382821-19-000039.txt
1382924|Wochner William J|4|20190401|edgar/data/1382924/0000054480-19-000117.txt
1384072|Vanguard Natural Resources, Inc.|8-K|20190401|edgar/data/1384072/0001384072-19-000021.txt
1384072|Vanguard Natural Resources, Inc.|NT 10-K|20190401|edgar/data/1384072/0001384072-19-000022.txt
1385145|Cellcom Israel Ltd.|20-F/A|20190401|edgar/data/1385145/0001178913-19-000994.txt
1385145|Cellcom Israel Ltd.|6-K|20190401|edgar/data/1385145/0001178913-19-000996.txt
1385763|Nuveen Core Equity Alpha Fund|CORRESP|20190131|edgar/data/1385763/0001193125-19-023835.txt
1385763|Nuveen Core Equity Alpha Fund|CORRESP|20190220|edgar/data/1385763/0001193125-19-045222.txt
1385763|Nuveen Core Equity Alpha Fund|CORRESP|20190220|edgar/data/1385763/0001193125-19-045227.txt
1385763|Nuveen Core Equity Alpha Fund|CORRESP|20190225|edgar/data/1385763/0001193125-19-049634.txt
1385763|Nuveen Core Equity Alpha Fund|N-2/A|20190220|edgar/data/1385763/0001193125-19-045224.txt
1385763|Nuveen Core Equity Alpha Fund|N-2/A|20190220|edgar/data/1385763/0001193125-19-045224.txt
1385763|Nuveen Core Equity Alpha Fund|N-2|20181030|edgar/data/1385763/0001193125-18-311508.txt
1385763|Nuveen Core Equity Alpha Fund|N-2|20181030|edgar/data/1385763/0001193125-18-311508.txt
1385799|Advanced Biomedical Technologies Inc.|10-Q|20190401|edgar/data/1385799/0001493152-19-004448.txt
1386018|Tiger Oil & Energy, Inc.|NT 10-K|20190401|edgar/data/1386018/0001558891-19-000016.txt
1386049|Beyond Commerce, Inc.|NT 10-K|20190401|edgar/data/1386049/0001445866-19-000321.txt
1386716|Star Bulk Carriers Corp.|SC 13D/A|20190401|edgar/data/1386716/0000950142-19-000668.txt
1387061|Lightstone Value Plus Real Estate Investment Trust V, Inc.|10-K|20190401|edgar/data/1387061/0001144204-19-017440.txt
1387467|ALPHA & OMEGA SEMICONDUCTOR Ltd|4|20190401|edgar/data/1387467/0001387467-19-000029.txt
1388410|PARALLAX HEALTH SCIENCES, INC.|10-K|20190401|edgar/data/1388410/0001388410-19-000040.txt
1388410|PARALLAX HEALTH SCIENCES, INC.|8-K|20190401|edgar/data/1388410/0001388410-19-000034.txt
1389064|Regal CineMedia CORP|4|20190401|edgar/data/1389064/0001104659-19-019099.txt
1389067|TAUTACHROME INC.|NT 10-K|20190401|edgar/data/1389067/0001477932-19-001313.txt
1389122|Frontier Balanced Fund|NT 10-K|20190401|edgar/data/1389122/0001615774-19-005162.txt
1389123|Frontier Heritage Fund|NT 10-K|20190401|edgar/data/1389123/0001615774-19-005162.txt
1389124|Frontier Winton Fund|NT 10-K|20190401|edgar/data/1389124/0001615774-19-005162.txt
1389125|Frontier Select Fund|NT 10-K|20190401|edgar/data/1389125/0001615774-19-005162.txt
1389128|Frontier Long/Short Commodity Fund|NT 10-K|20190401|edgar/data/1389128/0001615774-19-005162.txt
1389545|NovaBay Pharmaceuticals, Inc.|8-K|20190401|edgar/data/1389545/0001437749-19-006128.txt
1389545|NovaBay Pharmaceuticals, Inc.|S-3|20190401|edgar/data/1389545/0001437749-19-006266.txt
1390162|Howard Bancorp Inc|PRE 14A|20190401|edgar/data/1390162/0001174947-19-000478.txt
1390815|Payne John W R|4|20190401|edgar/data/1390815/0001705696-19-000081.txt
1391171|Parks Robert|4|20190401|edgar/data/1391171/0001225208-19-005952.txt
1392091|Blueknight Energy Partners, L.P.|3|20190401|edgar/data/1392091/0001392091-19-000030.txt
1392324|Ford Eric|4|20190401|edgar/data/1392324/0001227654-19-000078.txt
1392326|Capital Product Partners L.P.|6-K|20190401|edgar/data/1392326/0001193125-19-094218.txt
1392694|Surge Holdings, Inc.|10-K|20190401|edgar/data/1392694/0001493152-19-004471.txt
1392891|Duryea Joseph S|3|20190401|edgar/data/1392891/0001693731-19-000028.txt
1393021|Luxor Capital Partners, LP|4|20190401|edgar/data/1393021/0001567619-19-008009.txt
1393052|VEEVA SYSTEMS INC|8-K|20190401|edgar/data/1393052/0001564590-19-010323.txt
1393434|OCULAR THERAPEUTIX, INC|S-3|20190401|edgar/data/1393434/0001047469-19-001837.txt
1393434|OCULAR THERAPEUTIX, INC|SC 13D/A|20190401|edgar/data/1393434/0000893838-19-000011.txt
1393486|CHUGG JULIANA L|4|20190401|edgar/data/1393486/0001127602-19-013665.txt
1394108|Sino United Worldwide Consolidated Ltd.|8-K|20190401|edgar/data/1394108/0001554795-19-000075.txt
1394352|Sharpe Fred F|4|20190401|edgar/data/1394352/0000715072-19-000084.txt
1394786|Morazzani Pedro|4|20190401|edgar/data/1394786/0001394786-19-000001.txt
1395213|EDENOR|6-K/A|20190401|edgar/data/1395213/0001292814-19-001036.txt
1395213|EDENOR|6-K|20190401|edgar/data/1395213/0001292814-19-001028.txt
1395213|EDENOR|6-K|20190401|edgar/data/1395213/0001292814-19-001030.txt
1395213|EDENOR|6-K|20190401|edgar/data/1395213/0001292814-19-001032.txt
1395213|EDENOR|6-K|20190401|edgar/data/1395213/0001292814-19-001034.txt
1395213|EDENOR|6-K|20190401|edgar/data/1395213/0001292814-19-001038.txt
1395942|KAR Auction Services, Inc.|8-K|20190401|edgar/data/1395942/0001395942-19-000049.txt
1396092|World Funds Trust|497|20190401|edgar/data/1396092/0001209286-19-000229.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|3|20190401|edgar/data/1396536/0000921895-19-000960.txt
1396536|DUOS TECHNOLOGIES GROUP, INC.|NT 10-K|20190401|edgar/data/1396536/0001553350-19-000305.txt
1396633|SUMMER ENERGY HOLDINGS INC|4|20190401|edgar/data/1396633/0001445866-19-000350.txt
1396633|SUMMER ENERGY HOLDINGS INC|4|20190401|edgar/data/1396633/0001445866-19-000352.txt
1396633|SUMMER ENERGY HOLDINGS INC|4|20190401|edgar/data/1396633/0001445866-19-000354.txt
1396633|SUMMER ENERGY HOLDINGS INC|4|20190401|edgar/data/1396633/0001445866-19-000356.txt
1396633|SUMMER ENERGY HOLDINGS INC|4|20190401|edgar/data/1396633/0001445866-19-000358.txt
1396633|SUMMER ENERGY HOLDINGS INC|4|20190401|edgar/data/1396633/0001445866-19-000360.txt
1396878|United States Gasoline Fund, LP|8-K|20190401|edgar/data/1396878/0001171200-19-000139.txt
1396928|MASON MARK K|4|20190401|edgar/data/1396928/0001518715-19-000070.txt
1397076|Stilwell Value LLC|4|20190401|edgar/data/1397076/0001144204-19-017429.txt
1397187|lululemon athletica inc.|4|20190401|edgar/data/1397187/0001140361-19-006218.txt
1397187|lululemon athletica inc.|4|20190401|edgar/data/1397187/0001397187-19-000012.txt
1397187|lululemon athletica inc.|4|20190401|edgar/data/1397187/0001397187-19-000013.txt
1397187|lululemon athletica inc.|4|20190401|edgar/data/1397187/0001397187-19-000014.txt
1397187|lululemon athletica inc.|4|20190401|edgar/data/1397187/0001397187-19-000015.txt
1397187|lululemon athletica inc.|4|20190401|edgar/data/1397187/0001397187-19-000016.txt
1397187|lululemon athletica inc.|SC 13D/A|20190401|edgar/data/1397187/0001140361-19-006220.txt
1397702|Silk Road Medical Inc|S-1/A|20190401|edgar/data/1397702/0001628280-19-003741.txt
1397911|LPL Financial Holdings Inc.|DEFA14A|20190401|edgar/data/1397911/0001193125-19-093805.txt
1398113|Jolson Joseph A|4|20190401|edgar/data/1398113/0001246360-19-001143.txt
1398116|Hass A John|4|20190401|edgar/data/1398116/0001209191-19-021961.txt
1398352|Etchart Eric|4|20190401|edgar/data/1398352/0001127602-19-013856.txt
1398733|Aquestive Therapeutics, Inc.|4|20190401|edgar/data/1398733/0001214659-19-002418.txt
1398733|Aquestive Therapeutics, Inc.|4|20190401|edgar/data/1398733/0001214659-19-002419.txt
1399121|Fallon Thomas J|4|20190401|edgar/data/1399121/0001138639-19-000022.txt
1399306|Simlatus Corp|NT 10-K|20190401|edgar/data/1399306/0001399306-19-000015.txt
1399352|COOL TECHNOLOGIES, INC.|NT 10-K|20190401|edgar/data/1399352/0001477932-19-001316.txt
1401521|UNITED INSURANCE HOLDINGS CORP.|8-K|20190401|edgar/data/1401521/0001401521-19-000093.txt
1401667|PUMA BIOTECHNOLOGY, INC.|8-K|20190401|edgar/data/1401667/0001193125-19-094743.txt
1401914|Dare Bioscience, Inc.|10-K|20190401|edgar/data/1401914/0001401914-19-000015.txt
1401914|Dare Bioscience, Inc.|8-K|20190401|edgar/data/1401914/0001401914-19-000017.txt
1402263|Yoder Amy|4|20190401|edgar/data/1402263/0001227654-19-000076.txt
1402371|ELRAY RESOURCES, INC.|10-Q|20190401|edgar/data/1402371/0001477932-19-001295.txt
1402453|Her Imports|NT 10-K|20190401|edgar/data/1402453/0001493152-19-004351.txt
1402606|B COMMUNICATIONS LTD|6-K|20190401|edgar/data/1402606/0001213900-19-005318.txt
1402737|Rafina Innovations Inc.|NT 10-K|20190401|edgar/data/1402737/0001594062-19-000016.txt
1403166|Master Trust|N-Q|20190401|edgar/data/1403166/0001193125-19-093931.txt
1403568|Ulta Beauty, Inc.|4|20190401|edgar/data/1403568/0001567619-19-007968.txt
1403694|Claflin Bruce L.|4|20190401|edgar/data/1403694/0001403694-19-000002.txt
1404227|Godshall Douglas Evan|4|20190401|edgar/data/1404227/0001562180-19-002053.txt
1404624|Affinion Group Holdings, Inc.|NT 10-K|20190401|edgar/data/1404624/0001193125-19-094600.txt
1404804|Omnitek Engineering Corp|10-K|20190401|edgar/data/1404804/0001445866-19-000341.txt
