Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Apr  2, 2019
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1280452|MONOLITHIC POWER SYSTEMS INC|4|20190402|edgar/data/1280452/0001280452-19-000049.txt
1280452|MONOLITHIC POWER SYSTEMS INC|4|20190402|edgar/data/1280452/0001437749-19-006415.txt
1280776|VITAL THERAPIES INC|425|20190402|edgar/data/1280776/0001193125-19-095652.txt
1281028|HAGEN VERONICA M|4|20190402|edgar/data/1281028/0001209191-19-022707.txt
1281105|SHIMER SAMUEL L|4|20190402|edgar/data/1281105/0001209191-19-022155.txt
1281742|LORENTSON JEFFREY B|4|20190402|edgar/data/1281742/0000712534-19-000077.txt
1281774|TOWN SPORTS INTERNATIONAL HOLDINGS INC|DEF 14A|20190402|edgar/data/1281774/0001281774-19-000015.txt
1281774|TOWN SPORTS INTERNATIONAL HOLDINGS INC|DEFA14A|20190402|edgar/data/1281774/0001281774-19-000017.txt
1281823|MCGLASSON PATTI L W|4|20190402|edgar/data/1281823/0001493152-19-004694.txt
1281910|SCHRIESHEIM ROBERT A|4|20190402|edgar/data/1281910/0001127602-19-014325.txt
1282224|Dolphin Entertainment, Inc.|NT 10-K|20190402|edgar/data/1282224/0001553350-19-000317.txt
1282266|WINDSTREAM HOLDINGS, INC.|25-NSE|20190402|edgar/data/1282266/0001354457-19-000182.txt
1282618|SMOOT RAYMOND D JR|4|20190402|edgar/data/1282618/0001282618-19-000005.txt
1282628|RUBIN CARL|4|20190402|edgar/data/1282628/0001179110-19-004619.txt
1282748|HOGAN BEVERLY W|4|20190402|edgar/data/1282748/0001209191-19-022880.txt
1282797|WINSTON MARY A|4|20190402|edgar/data/1282797/0001209191-19-022288.txt
1282830|DREHOBL STEPHEN V|4|20190402|edgar/data/1282830/0000827054-19-000105.txt
1283051|HUBBARD ROBERT GLENN|4|20190402|edgar/data/1283051/0001209191-19-022555.txt
1283832|SHERMAN A HAAG|4|20190402|edgar/data/1283832/0001562180-19-002158.txt
1284196|MADISON AVE HOLDINGS INC|NT 10-K|20190402|edgar/data/1284196/0001437749-19-006297.txt
1285257|BRUNO S JOSEPH|4|20190402|edgar/data/1285257/0001315255-19-000065.txt
1285481|QUINN NANCY K|4|20190402|edgar/data/1285481/0001127602-19-014205.txt
1285550|MRI INTERVENTIONS, INC.|4|20190402|edgar/data/1285550/0001534424-19-000098.txt
1285550|MRI INTERVENTIONS, INC.|4|20190402|edgar/data/1285550/0001534424-19-000099.txt
1285550|MRI INTERVENTIONS, INC.|4|20190402|edgar/data/1285550/0001534424-19-000100.txt
1285550|MRI INTERVENTIONS, INC.|4|20190402|edgar/data/1285550/0001534424-19-000101.txt
1285550|MRI INTERVENTIONS, INC.|4|20190402|edgar/data/1285550/0001534424-19-000102.txt
1285786|EMX Royalty Corp|20-F|20190402|edgar/data/1285786/0001062993-19-001504.txt
1285786|EMX Royalty Corp|6-K|20190402|edgar/data/1285786/0001062993-19-001518.txt
1286131|STONEMOR PARTNERS LP|8-K|20190402|edgar/data/1286131/0001193125-19-095654.txt
1286370|MINOGUE MICHAEL R|4|20190402|edgar/data/1286370/0001179110-19-004532.txt
1286631|FENNELL LAURA A|4|20190402|edgar/data/1286631/0000896878-19-000060.txt
1286681|DOMINOS PIZZA INC|4|20190402|edgar/data/1286681/0001209191-19-022618.txt
1286973|Americas Silver Corp|425|20190402|edgar/data/1286973/0001157523-19-000724.txt
1286973|Americas Silver Corp|6-K|20190402|edgar/data/1286973/0001157523-19-000723.txt
1287012|ZINSER EDWARD K|4|20190402|edgar/data/1287012/0001209191-19-022169.txt
1287233|SELICK HAROLD E|4|20190402|edgar/data/1287233/0001209191-19-022784.txt
1287235|TIDMARSH GEORGE F|4|20190402|edgar/data/1287235/0000920465-19-000057.txt
1287248|ALBERT CARL A|4|20190402|edgar/data/1287248/0001209191-19-022740.txt
1287750|ARES CAPITAL CORP|8-K|20190402|edgar/data/1287750/0001104659-19-019170.txt
1287920|BOUDREAUX GAIL|4|20190402|edgar/data/1287920/0000911916-19-000098.txt
1288093|BARLIANT RONALD|4|20190402|edgar/data/1288093/0001214659-19-002487.txt
1289294|Anderson Scott P|4|20190402|edgar/data/1289294/0001209191-19-022511.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022408.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022414.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022417.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022422.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022428.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022431.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022433.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022438.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022441.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022445.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022449.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022452.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022455.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022465.txt
1289308|EnerSys|4|20190402|edgar/data/1289308/0001209191-19-022470.txt
1289486|Lovett Melendy E|4|20190402|edgar/data/1289486/0000099780-19-000042.txt
1289601|Gips Donald H|4|20190402|edgar/data/1289601/0001209191-19-022463.txt
1289668|Einiger Carol B.|4|20190402|edgar/data/1289668/0001246991-19-000102.txt
1289790|Macquarie Infrastructure Corp|DEF 14A|20190402|edgar/data/1289790/0001140361-19-006338.txt
1289790|Macquarie Infrastructure Corp|DEFA14A|20190402|edgar/data/1289790/0001140361-19-006339.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022323.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022332.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022340.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022348.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022354.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022360.txt
1289945|Spok Holdings, Inc|4|20190402|edgar/data/1289945/0001209191-19-022370.txt
1290109|LG Display Co., Ltd.|6-K|20190402|edgar/data/1290109/0001193125-19-095056.txt
1290422|Haning G Courtney|4|20190402|edgar/data/1290422/0001225208-19-006112.txt
1290423|Finn Michael L|4|20190402|edgar/data/1290423/0001225208-19-006111.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000003.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000004.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000005.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000006.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000007.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000008.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000009.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000010.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000011.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000012.txt
1290476|Village Bank & Trust Financial Corp.|4|20190402|edgar/data/1290476/0001290476-19-000013.txt
1290501|Verduin Patricia|4|20190402|edgar/data/1290501/0001127602-19-014109.txt
1290705|Daley Pamela|4|20190402|edgar/data/1290705/0001127602-19-014288.txt
1290872|Ball Susan E|4|20190402|edgar/data/1290872/0001012975-19-000277.txt
1290900|Commercial Vehicle Group, Inc.|SC 13G|20190402|edgar/data/1290900/0001193125-19-095362.txt
1291422|First American Bank|13F-HR|20190402|edgar/data/1291422/0001291422-19-000004.txt
1291733|Gol Intelligent Airlines Inc.|6-K|20190402|edgar/data/1291733/0001292814-19-001062.txt
1292085|Shanahan Kathleen M|4|20190402|edgar/data/1292085/0001209191-19-022760.txt
1292272|Whitehurst James M|4|20190402|edgar/data/1292272/0000899243-19-009613.txt
1293310|HUMANIGEN, INC|4|20190402|edgar/data/1293310/0001214659-19-002485.txt
1293310|HUMANIGEN, INC|4|20190402|edgar/data/1293310/0001214659-19-002486.txt
1293310|HUMANIGEN, INC|4|20190402|edgar/data/1293310/0001214659-19-002487.txt
1293930|Cunningham Michael|4|20190402|edgar/data/1293930/0001209191-19-022397.txt
1294199|Davis Jerome L|4|20190402|edgar/data/1294199/0001209191-19-022729.txt
1294724|Bridgeman Ulysses L Jr|4|20190402|edgar/data/1294724/0001225208-19-006186.txt
1295252|Akhavan Hamid|4|20190402|edgar/data/1295252/0001272830-19-000099.txt
1296187|Gokey Timothy C|4|20190402|edgar/data/1296187/0001209191-19-022557.txt
1296445|ORMAT TECHNOLOGIES, INC.|DEF 14A|20190402|edgar/data/1296445/0001178913-19-001022.txt
1296484|TOP SHIPS INC.|6-K|20190402|edgar/data/1296484/0001171843-19-002165.txt
1296577|Concise Short-Term High Yield Onshore Fund, LLC|D/A|20190402|edgar/data/1296577/0001192482-19-000177.txt
1296594|Manifold W Joseph|4|20190402|edgar/data/1296594/0000842517-19-000081.txt
1296598|Maness David J|4|20190402|edgar/data/1296598/0000842517-19-000082.txt
1296611|Concise Short-Term High Yield Offshore Fund, SPC|D/A|20190402|edgar/data/1296611/0001192482-19-000178.txt
1296999|Arkowitz David|4|20190402|edgar/data/1296999/0001209191-19-022328.txt
1297011|Dowling Joseph L III|4|20190402|edgar/data/1297011/0001297011-19-000007.txt
1297704|OHA Investment Corp|40-17F2|20190402|edgar/data/1297704/0001297704-19-000018.txt
1297709|Novartis Bioventures Ltd|4|20190402|edgar/data/1297709/0000925421-19-000141.txt
1297709|Novartis Bioventures Ltd|4|20190402|edgar/data/1297709/0000925421-19-000143.txt
1298173|Glavin William Francis Jr|4|20190402|edgar/data/1298173/0001397911-19-000051.txt
1298332|Emmens Matthew|4|20190402|edgar/data/1298332/0000014272-19-000094.txt
1298453|Press Michael W|4/A|20190402|edgar/data/1298453/0001489096-19-000053.txt
1298453|Press Michael W|4|20190402|edgar/data/1298453/0001489096-19-000060.txt
1298874|BELL CRAIG D|4|20190402|edgar/data/1298874/0001290476-19-000004.txt
1298877|TOALSON MICHAEL L|4|20190402|edgar/data/1298877/0001290476-19-000006.txt
1298927|Avery Raymond Thomas III|4|20190402|edgar/data/1298927/0001290476-19-000003.txt
1299373|Powell William Howard|4|20190402|edgar/data/1299373/0001127602-19-014102.txt
1299430|Alafi Christopher D|4|20190402|edgar/data/1299430/0001209191-19-022737.txt
1300154|Jasper Thomas W|4|20190402|edgar/data/1300154/0001575051-19-000044.txt
1300699|Athenex, Inc.|3|20190402|edgar/data/1300699/0001209191-19-022346.txt
1300699|Athenex, Inc.|4|20190402|edgar/data/1300699/0001209191-19-022364.txt
1300699|Athenex, Inc.|4|20190402|edgar/data/1300699/0001209191-19-022390.txt
1300699|Athenex, Inc.|4|20190402|edgar/data/1300699/0001209191-19-022409.txt
1300699|Athenex, Inc.|4|20190402|edgar/data/1300699/0001209191-19-022434.txt
1300699|Athenex, Inc.|8-K|20190402|edgar/data/1300699/0001193125-19-095092.txt
1300867|ON4 COMMUNICATIONS INC.|1-A/A|20190402|edgar/data/1300867/0001721868-19-000161.txt
1301686|BURKI SHAHID|4|20190402|edgar/data/1301686/0001493152-19-004696.txt
1302350|JMP GROUP LLC|4|20190402|edgar/data/1302350/0001246360-19-001151.txt
1302350|JMP GROUP LLC|4|20190402|edgar/data/1302350/0001246360-19-001153.txt
1302350|JMP GROUP LLC|4|20190402|edgar/data/1302350/0001246360-19-001154.txt
1302350|JMP GROUP LLC|4|20190402|edgar/data/1302350/0001246360-19-001156.txt
1302350|JMP GROUP LLC|4|20190402|edgar/data/1302350/0001246360-19-001157.txt
1302946|TWO RIVERS WATER & FARMING Co|NT 10-K|20190402|edgar/data/1302946/0001493152-19-004670.txt
1303205|Pribor Jeffrey|4|20190402|edgar/data/1303205/0001567619-19-008219.txt
1303417|Connelly Deirdre P|4|20190402|edgar/data/1303417/0001214659-19-002490.txt
1303523|British American Tobacco p.l.c.|6-K|20190402|edgar/data/1303523/0000950157-19-000424.txt
1303697|Shangold Gary A|4|20190402|edgar/data/1303697/0001437749-19-006406.txt
1303833|SHUKIS A P|4|20190402|edgar/data/1303833/0001562180-19-002130.txt
1303914|Blackham J William III|4|20190402|edgar/data/1303914/0000900440-19-000030.txt
1304194|SWITZER BRYAN K|4|20190402|edgar/data/1304194/0001209191-19-022814.txt
1304554|Anderson David W|4|20190402|edgar/data/1304554/0001161697-19-000129.txt
1304604|Riddick Frank A III|4|20190402|edgar/data/1304604/0001429398-19-000009.txt
1305323|Bridgepoint Education Inc|8-K|20190402|edgar/data/1305323/0001305323-19-000042.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008220.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008221.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008223.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008224.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008225.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008226.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008228.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008229.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008230.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008231.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008232.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008233.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008234.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008235.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008236.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008237.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008238.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008239.txt
1305323|Zovio Inc|4|20190402|edgar/data/1305323/0001567619-19-008240.txt
1305940|Gaffney Paul G|4|20190402|edgar/data/1305940/0001209191-19-022139.txt
1306507|Chu Chinh|4|20190402|edgar/data/1306507/0001209191-19-022333.txt
1306965|Royal Dutch Shell plc|6-K|20190402|edgar/data/1306965/0001193125-19-095463.txt
1307631|Meister Keith A.|4|20190402|edgar/data/1307631/0001127602-19-014312.txt
1308027|Vystar Corp|4/A|20190402|edgar/data/1308027/0001387131-19-002462.txt
1308348|Doll Dennis W|4|20190402|edgar/data/1308348/0001174947-19-000499.txt
1308606|SPIRIT REALTY CAPITAL, INC.|4|20190402|edgar/data/1308606/0001308606-19-000039.txt
1308647|Xiao Deming|4|20190402|edgar/data/1308647/0001280452-19-000049.txt
1308951|Williams Mikel H|4|20190402|edgar/data/1308951/0001567619-19-008111.txt
1309507|MCLAUGHLIN MARK D|4|20190402|edgar/data/1309507/0001205233-19-000037.txt
1310114|SERVICESOURCE INTERNATIONAL, INC.|SC 13D|20190402|edgar/data/1310114/0001058854-19-000040.txt
1310215|Alvarez Ralph|4|20190402|edgar/data/1310215/0000060667-19-000043.txt
1310264|NORA JOHNSON SUZANNE M|4|20190402|edgar/data/1310264/0001225208-19-006150.txt
1310383|Summit Healthcare REIT, Inc|8-K|20190402|edgar/data/1310383/0001144204-19-017687.txt
1310527|Q2Earth Inc.|8-K|20190402|edgar/data/1310527/0001493152-19-004671.txt
1311220|Ballard Shari L|4|20190402|edgar/data/1311220/0001179110-19-004548.txt
1311241|INTERMOLECULAR INC|SC 13D/A|20190402|edgar/data/1311241/0000921895-19-000982.txt
1311833|Shigenaga Dean A|4|20190402|edgar/data/1311833/0001035443-19-000103.txt
1312168|Smit Neil|4|20190402|edgar/data/1312168/0001205233-19-000038.txt
1312562|Heath Ralph D|4|20190402|edgar/data/1312562/0000217346-19-000028.txt
1312593|Tseng Saria|4|20190402|edgar/data/1312593/0001437749-19-006415.txt
1312729|Mantua Philip J|4|20190402|edgar/data/1312729/0001127602-19-014051.txt
1313996|WILSON DOW R|4|20190402|edgar/data/1313996/0001127602-19-014338.txt
1314102|EyePoint Pharmaceuticals, Inc.|4|20190402|edgar/data/1314102/0001562180-19-002080.txt
1314126|Halnon William G|4|20190402|edgar/data/1314126/0001012975-19-000275.txt
1314136|QUELLA JAMES|4|20190402|edgar/data/1314136/0001179110-19-004613.txt
1314152|Jones Lang LaSalle Income Property Trust, Inc.|DEF 14A|20190402|edgar/data/1314152/0001314152-19-000037.txt
1314223|Amber Road, Inc.|PRER14A|20190402|edgar/data/1314223/0001140361-19-006300.txt
1314626|AGEE NANCY H|4|20190402|edgar/data/1314626/0001314626-19-000004.txt
1315141|Pickerell Blair|4|20190402|edgar/data/1315141/0001126328-19-000120.txt
1315255|GTT Communications, Inc.|4/A|20190402|edgar/data/1315255/0001315255-19-000063.txt
1315255|GTT Communications, Inc.|4|20190402|edgar/data/1315255/0001315255-19-000064.txt
1315255|GTT Communications, Inc.|4|20190402|edgar/data/1315255/0001315255-19-000065.txt
1315255|GTT Communications, Inc.|4|20190402|edgar/data/1315255/0001315255-19-000066.txt
1315255|GTT Communications, Inc.|4|20190402|edgar/data/1315255/0001315255-19-000067.txt
1315255|GTT Communications, Inc.|4|20190402|edgar/data/1315255/0001315255-19-000068.txt
1315255|GTT Communications, Inc.|4|20190402|edgar/data/1315255/0001315255-19-000069.txt
1315339|First Financial Bank - Trust Division|13F-HR|20190402|edgar/data/1315339/0001315339-19-000003.txt
1315419|Alves Paget Leonard|4|20190402|edgar/data/1315419/0001601712-19-000099.txt
1315758|Beckelman Lee E|4|20190402|edgar/data/1315758/0001529628-19-000032.txt
1316016|AQUANTIA CORP|4|20190402|edgar/data/1316016/0001209191-19-022482.txt
1316016|AQUANTIA CORP|4|20190402|edgar/data/1316016/0001209191-19-022484.txt
1316274|LERNER RICHARD A|4|20190402|edgar/data/1316274/0001209191-19-022712.txt
1316282|Aggers Jane F|4|20190402|edgar/data/1316282/0001567619-19-008074.txt
1316331|GELSINGER PATRICK P|4|20190402|edgar/data/1316331/0001209191-19-022868.txt
1316476|Byrne Patrick J|4|20190402|edgar/data/1316476/0000723125-19-000018.txt
1316476|Byrne Patrick J|4|20190402|edgar/data/1316476/0001659166-19-000100.txt
1316835|Builders FirstSource, Inc.|4|20190402|edgar/data/1316835/0001209191-19-022650.txt
1316944|Federal Home Loan Bank of San Francisco|8-K|20190402|edgar/data/1316944/0001316944-19-000054.txt
1316947|MacNaughton Duncan C|4|20190402|edgar/data/1316947/0001127602-19-014342.txt
1317008|SCOGGINS MYLES W|4|20190402|edgar/data/1317008/0001209191-19-022211.txt
1317768|Armstrong Bruce|4|20190402|edgar/data/1317768/0001209191-19-022437.txt
1317996|Mabus Raymond E|4|20190402|edgar/data/1317996/0001585689-19-000077.txt
1318104|Newman Steven L|4|20190402|edgar/data/1318104/0001562180-19-002129.txt
1318885|DIANA SHIPPING INC.|SC TO-I/A|20190402|edgar/data/1318885/0000919574-19-002679.txt
1319067|360 Funds|N-Q|20190402|edgar/data/1319067/0001387131-19-002457.txt
1319731|Jennings Michael|4|20190402|edgar/data/1319731/0000899243-19-009624.txt
1319947|Designer Brands Inc.|4|20190402|edgar/data/1319947/0001225208-19-006232.txt
1320483|Johnson Margaret L|4|20190402|edgar/data/1320483/0001127602-19-014291.txt
1320615|Mercer Funds|497|20190402|edgar/data/1320615/0000930413-19-001127.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000059.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000060.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000061.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000062.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000063.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000064.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000065.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000066.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000067.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000068.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000069.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000070.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000071.txt
1320695|TreeHouse Foods, Inc.|4|20190402|edgar/data/1320695/0001320695-19-000072.txt
1321211|Brown Kathleen|4|20190402|edgar/data/1321211/0001228379-19-000039.txt
1321224|Bergman Rick|4|20190402|edgar/data/1321224/0001209191-19-022698.txt
1321458|Braly Angela F|4|20190402|edgar/data/1321458/0000060667-19-000045.txt
1321834|Akers Biosciences, Inc.|4|20190402|edgar/data/1321834/0001493152-19-004746.txt
1321834|Akers Biosciences, Inc.|4|20190402|edgar/data/1321834/0001493152-19-004747.txt
1321834|Akers Biosciences, Inc.|4|20190402|edgar/data/1321834/0001493152-19-004748.txt
1322710|Weber Brian P|4|20190402|edgar/data/1322710/0001179110-19-004461.txt
1322889|Richards Thomas E|4|20190402|edgar/data/1322889/0000073124-19-000120.txt
1323134|Arduini Peter J|4|20190402|edgar/data/1323134/0000014272-19-000092.txt
1323371|Tribbett Charles A|4|20190402|edgar/data/1323371/0000073124-19-000122.txt
1323404|Wheaton Precious Metals Corp.|6-K|20190402|edgar/data/1323404/0001279569-19-000791.txt
1323885|AtriCure, Inc.|4|20190402|edgar/data/1323885/0001209191-19-022122.txt
1324001|Kaplan Steven N|4|20190402|edgar/data/1324001/0001209191-19-022415.txt
1324189|Orchids Paper Products CO /DE|NT 10-K|20190402|edgar/data/1324189/0001144204-19-017583.txt
1324424|Expedia Group, Inc.|4|20190402|edgar/data/1324424/0001225208-19-006197.txt
1324424|Expedia Group, Inc.|4|20190402|edgar/data/1324424/0001225208-19-006198.txt
1324424|Expedia Group, Inc.|4|20190402|edgar/data/1324424/0001225208-19-006199.txt
1324424|Expedia Group, Inc.|4|20190402|edgar/data/1324424/0001225208-19-006206.txt
1324574|Paolillo Regina|4|20190402|edgar/data/1324574/0001179110-19-004567.txt
1324863|Thompson Tommy G|4|20190402|edgar/data/1324863/0001071739-19-000049.txt
1325206|Lourd Bryan|4|20190402|edgar/data/1325206/0001179110-19-004535.txt
1325814|Federal Home Loan Bank of Des Moines|8-K|20190402|edgar/data/1325814/0001325814-19-000057.txt
1325878|Federal Home Loan Bank of Topeka|8-K|20190402|edgar/data/1325878/0001564590-19-010577.txt
1326070|Fitzsimmons Tracy|4|20190402|edgar/data/1326070/0001567619-19-008071.txt
1326089|Sundance Energy Australia Ltd|6-K|20190402|edgar/data/1326089/0001558370-19-002758.txt
1326278|Houston Daniel Joseph|4|20190402|edgar/data/1326278/0001126328-19-000126.txt
1326380|GameStop Corp.|10-K|20190402|edgar/data/1326380/0001326380-19-000052.txt
1326380|GameStop Corp.|8-K|20190402|edgar/data/1326380/0001326380-19-000051.txt
1326402|WULFSOHN WILLIAM A|4|20190402|edgar/data/1326402/0001127602-19-014113.txt
1326431|YARDLEY JAMES C|4|20190402|edgar/data/1326431/0001228379-19-000048.txt
1326771|Federal Home Loan Bank of Cincinnati|8-K|20190402|edgar/data/1326771/0001415889-19-000421.txt
1327138|SHERMAN FLOYD F|4|20190402|edgar/data/1327138/0001209191-19-022650.txt
1327145|Washington Robin L|4|20190402|edgar/data/1327145/0000950117-19-000119.txt
1327337|Flanders Scott N|4|20190402|edgar/data/1327337/0001333493-19-000024.txt
1327453|Langrock James M|4|20190402|edgar/data/1327453/0000910406-19-000045.txt
1327767|Miller Franklin J|4|20190402|edgar/data/1327767/0000856982-19-000040.txt
1327811|Workday, Inc.|8-K|20190402|edgar/data/1327811/0001193125-19-095629.txt
1328734|Kleffner Gregory W|3|20190402|edgar/data/1328734/0001567619-19-008157.txt
1328734|Kleffner Gregory W|4|20190402|edgar/data/1328734/0001567619-19-008160.txt
1329710|Perlis Morris|4|20190402|edgar/data/1329710/0001209191-19-022159.txt
1329811|Girin Pascal E R|4|20190402|edgar/data/1329811/0001534424-19-000102.txt
1329842|Federal Home Loan Bank of New York|8-K|20190402|edgar/data/1329842/0001654954-19-003960.txt
1329842|Federal Home Loan Bank of New York|8-K|20190402|edgar/data/1329842/0001654954-19-003962.txt
1329958|Gersh Lisa|4|20190402|edgar/data/1329958/0000046080-19-000043.txt
1330045|ONeill Thomas Emmet III|4|20190402|edgar/data/1330045/0001320695-19-000072.txt
1330399|Federal Home Loan Bank of Pittsburgh|8-K|20190402|edgar/data/1330399/0001564590-19-010539.txt
1330808|Burt Brady T|4|20190402|edgar/data/1330808/0000805676-19-000050.txt
1331451|Federal Home Loan Bank of Chicago|8-K|20190402|edgar/data/1331451/0001331451-19-000066.txt
1331463|Federal Home Loan Bank of Boston|8-K|20190402|edgar/data/1331463/0001331463-19-000054.txt
1331465|Federal Home Loan Bank of Atlanta|8-K|20190402|edgar/data/1331465/0001331465-19-000054.txt
1331748|Nolan Donald A|4|20190402|edgar/data/1331748/0001209191-19-022743.txt
1331749|Hendrickson Gary E|4|20190402|edgar/data/1331749/0001127602-19-013960.txt
1331754|Federal Home Loan Bank of Indianapolis|8-K|20190402|edgar/data/1331754/0001331754-19-000053.txt
1331757|Federal Home Loan Bank of Dallas|8-K|20190402|edgar/data/1331757/0001564590-19-010520.txt
1331793|Herzog David L|4|20190402|edgar/data/1331793/0001209191-19-022551.txt
1331875|Fidelity National Financial, Inc.|4|20190402|edgar/data/1331875/0001127602-19-014303.txt
1331875|Fidelity National Financial, Inc.|4|20190402|edgar/data/1331875/0001127602-19-014306.txt
1332174|iShares S&P GSCI Commodity-Indexed Trust|CORRESP|20181226|edgar/data/1332174/0001437749-18-022618.txt
1332174|iShares S&P GSCI Commodity-Indexed Trust|S-3|20190402|edgar/data/1332174/0001437749-19-006295.txt
1332174|iShares S&P GSCI Commodity-Indexed Trust|UPLOAD|20181226|edgar/data/1332174/0000000000-18-039220.txt
1332215|Dean Lloyd H|4|20190402|edgar/data/1332215/0001567619-19-008134.txt
1332547|Rubel Matthew E|4|20190402|edgar/data/1332547/0001320695-19-000064.txt
1332639|Seaspan CORP|424B3|20190402|edgar/data/1332639/0001193125-19-095763.txt
1332920|Hammond F G|4|20190402|edgar/data/1332920/0001127602-19-014183.txt
1333101|Howell Kevin|4|20190402|edgar/data/1333101/0001179110-19-004426.txt
1333493|eHealth, Inc.|4|20190402|edgar/data/1333493/0001333493-19-000024.txt
1333493|eHealth, Inc.|4|20190402|edgar/data/1333493/0001333493-19-000025.txt
